ID,date,home_team,away_team,home_score,away_score,competition,stadium,city,country,neutral,world_cup,winner,station_id,season,avg_temp_c,min_temp_c,max_temp_c,precipitation_mm,snow_depth_mm,avg_wind_dir_deg,avg_wind_speed_kmh,peak_wind_gust_kmh,avg_sea_level_pres_hpa,sunshine_total_min
2453,2017-09-09,New Zealand,Argentina,39,22,2017 Rugby Championship,Yarrow Stadium,New Plymouth,New Zealand,False,False,home_team,93309,Spring,9.1,,12.9,11.7,,,,,,
2454,2017-09-09,Australia,South Africa,23,23,2017 Rugby Championship,Perth Oval,Perth,Australia,False,False,,94614,Spring,,13.0,21.8,0.2,,,,,,
2455,2017-09-16,Australia,Argentina,45,20,2017 Rugby Championship,Canberra Stadium,Canberra,Australia,False,False,home_team,94926,Spring,4.3,1.2,14.5,0.5,,,22.6,,1019.2,
2456,2017-09-16,New Zealand,South Africa,57,0,2017 Rugby Championship,North Harbour Stadium,Albany,New Zealand,False,False,home_team,72518,Autumn,22.4,17.8,28.3,0.0,0.0,,4.3,,,
2457,2017-09-30,South Africa,Australia,27,27,2017 Rugby Championship,Free State Stadium,Bloemfontein,South Africa,False,False,,68442,Spring,20.1,,28.5,,,,,,,
2458,2017-09-30,Argentina,New Zealand,10,36,2017 Rugby Championship,José Amalfitani Stadium,Buenos Aires,Argentina,False,False,away_team,87582,Spring,17.6,14.4,20.2,,,60.0,11.5,,1006.5,
2459,2017-10-07,Argentina,Australia,20,37,2017 Rugby Championship,Estadio Malvinas Argentinas,Mendoza,Argentina,False,False,away_team,,,,,,,,,,,,
2460,2017-10-07,South Africa,New Zealand,24,25,2017 Rugby Championship,Newlands,Cape Town,South Africa,False,False,away_team,68816,Spring,14.5,9.2,21.5,,,,11.5,,1015.4,
2461,2017-10-21,Australia,New Zealand,23,18,2017 Autumn International,Lang Park,Brisbane,Australia,False,False,home_team,94576,Spring,,18.6,20.4,3.8,,,,,,
2463,2017-11-11,Ireland,South Africa,38,3,2017 end-of-year test,Aviva Stadium,Dublin,Ireland,False,False,home_team,03969,Autumn,7.2,7.1,9.0,1.3,,319.0,11.6,,1013.1,
2464,2017-11-11,England,Argentina,21,8,2017 Autumn International,Twickenham,London,England,False,False,home_team,03772,Autumn,8.8,6.8,9.9,6.6,,327.0,7.7,,1012.0,
2465,2017-11-11,France,New Zealand,18,38,2017 end-of year test,Stade de France,Saint-Denis,France,False,False,away_team,07149,Autumn,10.9,7.8,12.9,7.6,,251.0,17.6,,1015.4,
2466,2017-11-18,Scotland,New Zealand,17,22,2017 Autumn International,Murrayfield,Edinburgh,Scotland,False,False,away_team,03171,Autumn,5.3,2.0,7.6,0.0,,275.0,20.7,,1016.7,
2467,2017-11-18,Italy,Argentina,15,31,2017 end of year test,Stadio Artemio Franchi,Florence,Italy,False,False,away_team,16134,Autumn,-2.4,-3.6,-1.4,0.0,320.0,17.0,40.6,,,
2468,2017-11-18,France,South Africa,17,18,2017 end-of-year test,Stade de France,Saint-Denis,France,False,False,away_team,07149,Autumn,5.6,1.3,9.1,0.8,,255.0,9.0,,1025.8,
2469,2017-11-18,England,Australia,30,6,2017 Autumn International,Twickenham Stadium,London,England,False,False,home_team,03772,Autumn,7.3,3.3,9.0,0.0,,261.0,12.4,,1023.1,
2470,2017-11-25,Scotland,Australia,53,24,2017 Autumn International,Murrayfield Stadium,Edinburgh,Scotland,False,False,home_team,03171,Autumn,1.5,-2.2,3.8,0.3,,264.0,22.9,,1008.3,
2471,2017-11-25,Ireland,Argentina,28,19,2017 Autumn Internationals,Aviva Stadium,Dublin,Ireland,False,False,home_team,03969,Autumn,1.8,0.1,4.4,0.0,,265.0,28.1,,1018.9,
2476,2018-02-03,France,Ireland,13,15,2018 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,away_team,07149,Winter,3.3,0.9,4.6,5.4,,217.0,9.1,,1009.0,
2477,2018-02-04,Italy,England,15,46,2018 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,away_team,16239,Winter,6.8,2.0,11.7,,,,7.6,,,
2478,2018-02-10,England,Wales,12,6,2018 Six Nations Championship,Twickenham,London,England,False,False,home_team,03772,Winter,4.2,-1.8,10.0,1.3,,205.0,16.5,,1011.3,
2479,2018-02-10,Ireland,Italy,56,19,2018 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,home_team,03969,Winter,7.6,0.3,10.9,1.0,,234.0,34.1,,1001.4,
2480,2018-02-11,Scotland,France,32,26,2018 Six Nations Championship,Murrayfield,Edinburgh,Scotland,False,False,home_team,03171,Winter,2.4,-0.2,4.7,7.1,,291.0,21.4,,995.8,
2481,2018-02-23,France,Italy,34,17,2018 Six Nations Championship,Stade Vélodrome,Marseille,France,False,False,home_team,07650,Winter,4.6,-1.8,10.3,0.0,,313.0,13.8,,1005.9,
2482,2018-02-24,Ireland,Wales,37,27,2018 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,home_team,03969,Winter,2.0,1.7,5.4,0.0,,137.0,21.2,,1020.9,
2483,2018-02-24,Scotland,England,25,13,2018 Six Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,home_team,03171,Winter,3.4,-0.5,6.0,0.0,,150.0,18.8,,1026.2,
2484,2018-03-10,Ireland,Scotland,28,8,2018 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,home_team,03969,Spring,7.6,1.0,13.4,0.1,,131.0,21.2,,987.4,
2485,2018-03-10,France,England,22,16,2018 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,home_team,07149,Spring,13.4,10.3,17.8,16.1,,176.0,12.6,,999.7,
2487,2018-03-17,Italy,Scotland,27,29,2018 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,away_team,16239,Spring,11.1,9.9,13.4,,,49.0,8.5,,997.5,
2489,2018-03-17,England,Ireland,15,24,2018 Six Nations Championship,Twickenham,London,England,False,False,away_team,03772,Spring,1.3,-1.2,7.5,1.8,,,22.6,,1006.1,
2490,2018-06-02,South Africa,Wales,20,22,2018 mid-year test,RFK Stadium,Washington,United States,True,False,away_team,72405,Summer,25.7,22.8,30.0,1.3,0.0,351.0,9.7,,1007.9,
2491,2018-06-09,New Zealand,France,52,11,2018 French tour to New Zealand,Eden Park,Auckland,New Zealand,False,False,home_team,93110,Winter,10.0,3.8,16.2,0.3,,,,,,
2492,2018-06-09,Australia,Ireland,18,9,2018 Ireland tour of Australia,Lang Park,Brisbane,Australia,False,False,home_team,94576,Winter,,15.6,23.7,0.2,,,,,,
2493,2018-06-09,Argentina,Wales,10,23,2018 Wales tour of Argentina and North America,Estadio San Juan del Bicentenario,San Juan,Argentina,False,False,away_team,87311,Winter,7.1,-1.4,30.6,14.0,0.0,97.0,17.6,,1017.9,
2495,2018-06-16,Australia,Ireland,21,26,2018 Ireland tour of Australia,Melbourne Rec. Stadium,Melbourne,Australia,False,False,away_team,95866,Winter,,5.8,12.5,0.8,,,,,,
2496,2018-06-16,New Zealand,France,26,13,2018 French tour to New Zealand,Westpac Stadium,Wellington,New Zealand,False,False,home_team,93439,Winter,13.2,,16.0,0.0,,,,,,
2497,2018-06-16,Argentina,Wales,12,30,2018 Wales tour of Argentina and North America,Estadio Centenario,Resistencia,Argentina,False,False,away_team,87155,Winter,6.6,-0.1,15.0,,,,6.1,,,
2498,2018-06-16,South Africa,England,23,12,2018 England rugby union tour of South Africa,Free State Stadium,Bloemfontein,South Africa,False,False,home_team,68442,Winter,5.8,,15.9,,,,,,,
2500,2018-06-23,South Africa,England,10,25,2018 England rugby union tour of South Africa,Newlands,Cape Town,South Africa,False,False,away_team,68816,Winter,14.3,13.0,16.9,0.0,,351.0,27.7,,1019.4,
2501,2018-06-23,Argentina,Scotland,15,44,2018 Summer International,Estadio Centenario,Resistencia,Argentina,False,False,away_team,87155,Winter,21.3,14.2,27.6,,,50.0,12.2,,1009.7,
2502,2018-06-23,Australia,Ireland,16,20,2018 Ireland tour of Australia,Stadium Australia,Sydney,Australia,False,False,away_team,94767,Winter,12.7,7.0,20.3,0.0,,299.0,13.1,,1024.3,
2504,2018-08-18,Australia,New Zealand,13,38,2018 Rugby Championship,Stadium Australia,Sydney,Australia,False,False,away_team,94767,Winter,14.4,5.8,23.6,0.0,,298.0,22.7,,1011.3,
2505,2018-08-25,New Zealand,Australia,40,12,2018 Rugby Championship,Eden Park,Auckland,New Zealand,False,False,home_team,93110,Winter,12.6,9.7,15.1,1.5,,233.0,27.3,,1014.0,
2506,2018-08-25,Argentina,South Africa,32,19,2018 Rugby Championship,Malvinas Argentinas,Mendoza,Argentina,False,False,home_team,,,,,,,,,,,,
2507,2018-09-08,Australia,South Africa,23,18,2018 Rugby Championship,Lang Park,Brisbane,Australia,False,False,home_team,94576,Spring,,17.5,25.0,1.2,,,,,,
2509,2018-09-15,New Zealand,South Africa,34,36,2018 Rugby Championship,Westpac Stadium,Wellington,New Zealand,False,False,away_team,93439,Spring,13.0,9.5,16.3,0.0,,9.0,25.6,,1023.2,
2511,2018-09-29,Argentina,New Zealand,17,35,2018 Rugby Championship,José Amalfitani Stadium,Buenos Aires,Argentina,False,False,away_team,87582,Spring,19.3,16.5,21.5,2.0,,117.0,22.8,,,
2513,2018-10-06,Argentina,Australia,34,45,2018 Rugby Championship,Estadio Padre Ernesto Martearena,Salta,Argentina,False,False,away_team,87047,Spring,18.6,8.5,25.2,,,,7.4,,1015.7,
2514,2018-10-06,South Africa,New Zealand,30,32,2018 Rugby Championship,Loftus Versfeld Stadium,Pretoria,South Africa,False,False,away_team,68263,Spring,20.7,10.4,28.6,,,,,,,
2516,2018-11-03,England,South Africa,12,11,2018 Autumn International,Twickenham,London,England,False,False,home_team,03772,Autumn,8.5,2.7,14.0,0.0,,167.0,15.6,50.0,1022.8,
2519,2018-11-10,Ireland,Argentina,28,17,2018 Autumn Internationals,Aviva Stadium,Dublin,Ireland,False,False,home_team,03969,Autumn,6.8,5.6,9.9,4.2,,174.0,11.7,33.3,986.2,
2520,2018-11-10,England,New Zealand,15,16,2018 Autumn International,Twickenham,London,England,False,False,away_team,03772,Autumn,10.9,9.4,14.1,7.9,,183.0,17.0,59.0,994.1,
2521,2018-11-10,France,South Africa,26,29,2018 end-of-year test,Stade de France,Saint-Denis,France,False,False,away_team,07149,Autumn,11.7,10.5,12.8,6.0,,193.0,20.8,57.0,1002.6,
2523,2018-11-17,France,Argentina,28,13,2018 Autumn International,Stade Pierre-Mauroy,Lille,France,False,False,home_team,07015,Autumn,5.1,0.9,9.2,0.3,,55.0,14.6,38.9,1027.3,
2524,2018-11-17,Ireland,New Zealand,16,9,2018 Autumn International,Aviva Stadium,Dublin,Ireland,False,False,home_team,03969,Autumn,10.7,11.8,12.4,0.0,,120.0,18.3,37.0,1023.9,
2525,2018-11-17,Scotland,South Africa,20,26,2018 Autumn International,Murrayfield,Edinburgh,Scotland,False,False,away_team,03171,Autumn,9.1,7.3,10.2,0.0,,117.0,21.5,31.5,1031.2,
2528,2018-11-24,Scotland,Argentina,14,9,2018 Autumn International,Murrayfield Stadium,Edinburgh,Scotland,False,False,home_team,03171,Autumn,5.7,3.4,7.1,3.3,,19.0,10.7,22.2,1016.9,
2529,2018-11-24,Italy,New Zealand,3,66,2018 end-of-year internationals,Stadio Olimpico,Rome,Italy,False,False,away_team,16239,Autumn,16.6,16.0,17.4,,,156.0,18.7,,1015.6,
2530,2018-11-24,England,Australia,37,18,2018 Autumn International,Twickenham Stadium,London,England,False,False,home_team,03772,Autumn,8.3,7.6,9.3,0.0,,58.0,14.2,29.6,1009.8,
2531,2019-02-01,France,Wales,19,24,2019 Six Nations Championship,Stade de France,Paris,France,False,False,away_team,07149,Winter,5.1,1.6,7.2,18.7,,169.0,8.1,31.5,987.0,
2532,2019-02-02,Scotland,Italy,33,20,2019 Six Nations Championship,Murrayfield,Edinburgh,Scotland,False,False,home_team,03171,Winter,-0.6,-5.2,3.3,0.0,,291.0,9.3,25.9,1010.1,
2533,2019-02-02,Ireland,England,20,32,2019 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,away_team,03969,Winter,0.4,-2.4,5.4,0.0,,278.0,17.0,35.2,1013.8,
2534,2019-02-09,Italy,Wales,15,26,2019 Six Nations,Stadio Olimpico,Rome,Italy,False,False,away_team,16239,Winter,9.4,3.7,14.0,,,140.0,6.5,,1021.7,
2535,2019-02-09,Scotland,Ireland,13,22,2019 Six Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,03171,Winter,6.1,2.3,9.7,9.7,,257.0,37.2,78.0,978.9,
2536,2019-02-10,England,France,44,8,2019 Six Nations Championship,Twickenham,London,England,False,False,home_team,03772,Winter,5.8,4.2,7.8,1.5,,248.0,17.7,52.0,997.8,
2537,2019-02-23,France,Scotland,27,10,2019 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,home_team,07149,Winter,10.2,5.9,16.4,0.0,,69.0,10.8,40.8,1033.6,
2539,2019-02-24,Italy,Ireland,16,26,2019 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,away_team,16239,Winter,7.3,1.9,13.6,,,22.0,14.2,,1026.0,
2540,2019-03-09,England,Italy,57,14,2019 Six Nations Championship,Twickenham,London,England,False,False,home_team,03772,Spring,9.4,6.9,13.6,1.3,,252.0,24.4,74.0,1012.3,
2541,2019-03-09,Scotland,Wales,11,18,2019 Six Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,03171,Spring,4.4,1.7,9.0,1.5,,270.0,30.6,70.0,1000.0,
2542,2019-03-10,Ireland,France,26,14,2019 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,home_team,03969,Spring,3.4,2.7,7.9,1.5,,252.0,25.2,83.0,1009.4,
2543,2019-03-16,Italy,France,14,25,2019 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,away_team,16239,Spring,12.8,9.0,16.4,,,150.0,8.4,,1018.9,
2545,2019-03-16,England,Scotland,38,38,2019 Six Nations Championship,Twickenham Stadium,London,England,False,False,,03772,Spring,10.9,8.1,12.5,0.0,,228.0,37.2,83.0,1002.5,
2546,2019-07-20,Argentina,New Zealand,16,20,2019 Rugby Championship,José Amalfitani Stadium,Buenos Aires,Argentina,False,False,away_team,87582,Winter,15.1,11.9,17.5,,,22.0,7.5,,1011.8,
2548,2019-07-27,Australia,Argentina,16,10,2019 Rugby Championship,Suncorp Stadium,Brisbane,Australia,False,False,home_team,94576,Winter,,12.1,25.9,0.0,,,,,,
2549,2019-07-27,New Zealand,South Africa,16,16,2019 Rugby Championship,Westpac Stadium,Wellington,New Zealand,False,False,,93439,Winter,13.3,8.4,14.8,0.0,,12.0,21.1,,1025.1,
2550,2019-08-10,Ireland,Italy,29,10,2019 Rugby World Cup warm-up tests,Aviva Stadium,Dublin,Ireland,False,False,home_team,03969,Summer,16.6,16.8,20.2,10.2,,235.0,20.6,46.3,992.9,
2551,2019-08-10,Australia,New Zealand,47,26,2019 Rugby Championship,Perth Stadium,Perth,Australia,False,False,home_team,94614,Winter,,7.3,18.9,0.2,,,,,,
2552,2019-08-10,Argentina,South Africa,13,46,2019 Rugby Championship,Estadio Padre Ernesto Martearena,Salta,Argentina,False,False,away_team,87047,Winter,7.4,-3.2,20.5,,,341.0,7.1,,,
2553,2019-08-11,England,Wales,33,19,2019 Rugby World Cup warm-up,Twickenham,London,England,False,False,home_team,03772,Summer,18.6,15.2,23.1,1.5,,222.0,24.9,48.0,1011.1,
2556,2019-08-17,New Zealand,Australia,36,0,2019 Rugby World Cup warm-up match,Eden Park,Auckland,New Zealand,False,False,home_team,93110,Winter,12.1,7.8,16.6,1.5,,309.0,15.3,,1012.9,
2557,2019-08-17,South Africa,Argentina,24,18,2019 Rugby World Cup warm-up match,Loftus Versfeld Stadium,Pretoria,South Africa,False,False,home_team,68263,Winter,20.1,11.6,27.8,,,,,,,
2558,2019-08-24,England,Ireland,57,15,2019 Rugby World Cup Warm-up,Twickenham,London,England,False,False,home_team,03772,Summer,21.8,13.0,29.9,0.0,,128.0,5.8,31.5,1019.2,
2559,2019-08-24,Scotland,France,17,14,2019 Rugby World Cup warm-up,Murrayfield,Edinburgh,Scotland,False,False,home_team,03171,Summer,17.0,10.9,24.2,0.0,,95.0,7.5,25.9,1018.0,
2560,2019-08-30,France,Italy,47,19,2019 Rugby World Cup warm-up match,Stade de France,Saint-Denis,France,False,False,home_team,07149,Summer,20.8,12.8,28.2,0.0,,61.0,8.3,24.0,1022.5,
2563,2019-09-07,Ireland,Wales,19,10,2019 Rugby World Cup warm-up tests,Aviva Stadium,Dublin,Ireland,False,False,home_team,03969,Autumn,12.5,10.2,18.7,0.0,,303.0,15.0,33.3,1026.7,
2564,2019-09-21,France,Argentina,23,21,2019 Rugby World Cup Pool match,Tokyo Stadium,Tokyo,Japan,True,True,home_team,47662,Autumn,21.4,20.4,24.1,0.0,,37.0,8.3,,1021.1,
2567,2019-09-29,Australia,Wales,25,29,2019 Rugby World Cup Pool match,Tokyo Stadium,Tokyo,Japan,True,True,away_team,47662,Autumn,24.9,22.4,27.7,0.0,,181.0,9.1,,1016.1,
2569,2019-10-05,England,Argentina,39,10,2019 Rugby World Cup Pool match,Tokyo Stadium,Tokyo,Japan,True,True,home_team,47662,Autumn,25.2,21.9,30.3,0.0,,281.0,12.4,,1008.5,
2570,2019-10-19,New Zealand,Ireland,46,14,2019 Rugby World Cup Quarter-final,Tokyo Stadium,Tokyo,Japan,True,True,home_team,47662,Autumn,18.5,14.6,20.2,56.9,,336.0,8.9,,1016.9,
2571,2019-10-19,England,Australia,40,16,2019 Rugby World Cup Quarter-final,Ōita Stadium,Ōita,Japan,True,True,home_team,47815,Autumn,20.4,,24.4,15.5,,,,,,
2572,2019-10-20,Wales,France,20,19,2019 Rugby World Cup Quarter-finals,Ōita Stadium,Ōita,Japan,True,True,home_team,47815,Autumn,19.6,15.6,24.2,0.0,,,,,,
2575,2019-11-01,New Zealand,Wales,40,17,2019 Rugby World Cup Bronze Final,Tokyo Stadium,Tokyo,Japan,True,True,home_team,47662,Autumn,17.2,12.2,23.9,0.0,,298.0,7.2,,1015.2,
2577,2020-02-01,Ireland,Scotland,19,12,2020 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,home_team,03969,Winter,7.9,7.5,10.9,2.7,,242.0,24.5,68.5,998.8,
2579,2020-02-02,France,England,24,17,2020 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,home_team,07149,Winter,13.0,11.0,15.7,11.7,,230.0,19.9,46.3,1014.5,
2580,2020-02-08,Scotland,England,6,13,2020 Six Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,03171,Winter,6.7,3.9,8.4,0.5,,214.0,35.8,85.0,996.8,
2581,2020-02-08,Ireland,Wales,24,14,2020 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,home_team,03969,Winter,7.1,4.1,11.8,33.1,,210.0,31.7,83.0,1001.2,
2582,2020-02-09,France,Italy,35,22,2020 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,home_team,07149,Winter,10.3,6.9,13.9,2.8,,211.0,33.9,100.0,1012.8,
2584,2020-02-22,Italy,Scotland,0,17,2020 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,away_team,16239,Winter,10.4,4.1,16.4,0.0,,0.0,6.4,,1029.7,
2585,2020-02-23,England,Ireland,24,12,2020 Six Nations Championship,Twickenham,London,England,False,False,home_team,03772,Winter,11.0,7.9,14.1,0.5,,258.0,27.1,74.0,1017.0,
2586,2020-03-07,England,Wales,33,30,2020 Six Nations Championship,Twickenham,London,England,False,False,home_team,03772,Spring,7.8,1.8,12.7,0.0,,219.0,18.8,57.0,1015.0,
2587,2020-03-08,Scotland,France,28,17,2020 Six Nations Championship,Murrayfield,Edinburgh,Scotland,False,False,home_team,03171,Spring,7.2,2.9,10.9,0.5,,247.0,29.9,65.0,991.3,
2588,2020-10-11,New Zealand,Australia,16,16,2020 Autumn International,Wellington Regional Stadium,Wellington,New Zealand,False,False,,93439,Spring,14.4,12.4,17.9,17.8,,0.0,34.1,,1025.2,
2589,2020-10-18,New Zealand,Australia,27,7,2020 Autumn International,Eden Park,Auckland,New Zealand,False,False,home_team,93110,Spring,15.8,6.7,18.5,1.5,,124.0,7.8,,1019.1,
2590,2020-10-24,Ireland,Italy,50,17,2020 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,home_team,03969,Autumn,10.1,7.5,11.8,0.0,,200.0,20.7,68.0,990.6,
2591,2020-10-24,France,Wales,38,21,2020 Autumn International,Stade de France,Paris,France,False,False,home_team,07149,Autumn,13.7,11.0,15.8,2.8,,202.0,21.5,55.0,1013.8,
2593,2020-10-31,France,Ireland,35,27,2020 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,home_team,07149,Autumn,14.1,9.0,18.0,0.2,,191.0,13.9,42.0,1019.7,
2594,2020-10-31,Italy,England,5,34,2020 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,away_team,16239,Autumn,14.2,8.6,20.0,0.3,,33.0,5.5,,1023.9,
2595,2020-10-31,Australia,New Zealand,5,43,2020 Tri Nations Series,Stadium Australia,Sydney,Australia,False,False,away_team,94767,Spring,16.6,16.7,21.2,3.2,,136.0,23.5,,1008.9,
2596,2020-11-07,Australia,New Zealand,24,22,2020 Tri Nations Series,Lang Park,Brisbane,Australia,False,False,home_team,94576,Spring,,17.0,27.1,0.0,,,,,,
2597,2020-11-13,Ireland,Wales,32,9,Autumn Nations Cup,Aviva Stadium,Dublin,Ireland,False,False,home_team,03969,Autumn,8.2,6.1,10.8,0.3,,217.0,19.4,44.5,1004.2,
2598,2020-11-14,New Zealand,Argentina,15,25,2020 Tri Nations Series,Bankwest Stadium,Sydney,Australia,True,False,away_team,94767,Spring,21.2,17.3,25.7,1.6,,137.0,16.5,,1009.0,
2599,2020-11-14,Italy,Scotland,17,28,Autumn Nations Cup,Stadio Artemio Franchi,Florence,Italy,False,False,away_team,16134,Autumn,4.0,2.2,6.4,0.0,,,11.5,,,
2600,2020-11-21,England,Ireland,18,7,Autumn Nations Cup,Twickenham,London,England,False,False,home_team,03772,Autumn,11.1,9.5,12.3,1.0,,227.0,23.6,50.0,1026.7,
2602,2020-11-22,Scotland,France,15,22,Autumn Nations Cup,Murrayfield,Edinburgh,Scotland,False,False,away_team,03171,Autumn,5.1,3.0,7.3,0.0,,250.0,24.6,50.0,1017.8,
2604,2020-11-28,France,Italy,36,5,Autumn Nations Cup,Stade de France,Saint-Denis,France,False,False,home_team,07149,Autumn,6.3,2.3,11.3,0.0,,31.0,8.7,24.0,1016.9,
2606,2020-12-05,Ireland,Scotland,31,16,Autumn Nations Cup,Aviva Stadium,Dublin,Ireland,False,False,home_team,03969,Winter,4.8,0.6,7.3,1.0,,337.0,22.2,65.0,996.2,
2608,2020-12-05,Australia,Argentina,16,16,2020 Tri Nations Series,Bankwest Stadium,Sydney,Australia,False,False,,94767,Summer,23.3,19.5,26.2,0.0,,50.0,20.1,,1008.8,
2609,2020-12-06,England,France,22,19,Autumn Nations Cup Final,Twickenham,London,England,False,False,home_team,03772,Winter,2.6,0.9,4.9,0.0,,354.0,6.1,22.2,1001.7,
2610,2021-02-06,Italy,France,10,50,2021 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,away_team,16239,Winter,15.3,7.0,21.4,0.0,,138.0,13.9,,1011.6,
2611,2021-02-06,England,Scotland,6,11,2021 Six Nations Championship,Twickenham Stadium,London,England,False,False,away_team,03772,Winter,5.9,3.3,8.3,1.8,,338.0,8.9,33.3,1006.8,
